School_Name,School_Grade,Overall_ACH_Grade,Read_Ach_Grade,Math_Ach_Grade,Write_Ach_Grade,Sci_Ach_Grade,Overall_Weighted_Growth_Grade,Read_Growth_Grade,Math_Growth_Grade,Write_Growth_Grade,Enrol_TOT,PCT_AmInd,PCT_Asian,PCT_Black,PCT_hisp,PCT_White,PCT_PI,PCT_2ormore,PCT_FREE_MEAL,PCT_Single_Family,PCT_More_than_INCOME_60000,EDU_Population35to44years_Bachelorsdegreeorhigher,EDU_Population45to64years_Bachelorsdegreeorhigher
'CARLSON ELEMENTARY SCHOOL',5,6,6,7,6,6,5,5,6,2,231,0.030303,0.021645,0.004329,0.138528,0.78355,0.004329,0.017316,0.528,0.420664,0.552674,0.267,0.274
'PENROSE ELEMENTARY SCHOOL',5,6,6,6,6,5,1,1,1,6,436,0.006881,0.022936,0.055046,0.311927,0.506881,0.002294,0.094037,0.574,0.332215,0.556008,0.28,0.379
'SUNSET ELEMENTARY SCHOOL',5,6,6,6,6,6,3,3,1,6,306,0.009804,0,0,0.176471,0.777778,0,0.035948,0.396,0.245191,0.544105,0.124,0.145
'FLETCHER INTERMEDIATE SCIENCE & TECHNOLOGY SCHOOL',5,1,1,3,1,3,6,7,5,6,267,0.011236,0.018727,0.067416,0.865169,0.026217,0,0.011236,0.899,0.385658,0.234404,0.096,0.115
'JOHNSON ELEMENTARY SCHOOL',5,1,1,3,1,1,6,5,7,6,417,0.016787,0.01199,0.014388,0.896882,0.05036,0,0.009592,0.966,0.372684,0.272369,0.099,0.114
'PRAIRIE VIEW MIDDLE SCHOOL',5,5,6,3,6,6,3,4,5,4,771,0.010376,0.050584,0.014267,0.429313,0.476005,0,0.019455,0.375,0.228351,0.654481,0.309,0.147
'PARK LANE ELEMENTARY SCHOOL',5,2,1,5,2,3,6,5,8,6,369,0.00813,0.04336,0.173442,0.655827,0.086721,0.01355,0.01897,0.897,0.393575,0.333094,0.114,0.136
'LOMA LINDA ELEMENTARY SCHOOL',5,5,5,6,6,4,5,5,3,6,447,0.002237,0.008949,0.008949,0.727069,0.241611,0.002237,0.008949,0.791,0.342934,0.41851,0.343,0.294
'PLEASANT VIEW ELEMENTARY SCHOOL',5,5,5,4,5,3,6,7,5,4,274,0.029197,0.021898,0.010949,0.208029,0.686131,0.00365,0.040146,0.721,0.192433,0.667387,0.536,0.528
'SIERRA GRANDE ELEMENTARY SCHOOL',5,6,5,7,6,5,2,2,6,1,118,0,0,0.008475,0.771186,0.186441,0,0.033898,0.873,0.497143,0.206731,0,0.398
'INDEPENDENCE ACADEMY',5,3,6,1,5,3,5,8,3,6,233,0.004292,0.017167,0.004292,0.094421,0.858369,0,0.021459,0.185,0.327075,0.40556,0.251,0.267
'DOVE CREEK HIGH SCHOOL',5,5,6,3,6,6,6,6,3,6,126,0.071429,0,0.02381,0.039683,0.825397,0.02381,0.015873,0.444,0.172222,0.412048,0,0.175
'HAXTUN ELEMENTARY SCHOOL',5,7,6,9,7,6,2,3,1,5,229,0.004367,0.004367,0.004367,0.078603,0.899563,0,0.008734,0.41,0.076321,0.513043,0.343,0.313
'PIKES PEAK SCHOOL EXPEDITIONARY LEARNING',5,6,7,6,6,6,1,1,1,1,383,0.007833,0.020888,0.02611,0.062663,0.859008,0.002611,0.020888,0.164,0.194022,0.696414,0.352,0.354
'CENTRAL ELEMENTARY SCHOOL',4,2,3,2,2,3,6,6,5,5,634,0.004732,0.001577,0.033123,0.826498,0.134069,0,0,0.869,0.275063,0.467962,0.176,0.148
'COLLEGIATE ACADEMY OF COLORADO',4,7,7,8,6,6,1,1,1,3,499,0.004008,0.02004,0,0.140281,0.793587,0,0.042084,0.156,0.16567,0.824568,0.56,0.538
'OCONNELL MIDDLE SCHOOL',4,3,4,1,3,5,3,4,5,3,486,0.012346,0.030864,0.020576,0.716049,0.195473,0.014403,0.010288,0.821,0.357216,0.577561,0.26,0.332
'WAMSLEY ELEMENTARY SCHOOL',4,6.810069,5,6,3,6.785469,6,9,7,1,275,0.007273,0.007273,0.003636,0.498182,0.458182,0,0.025455,0.584,0.242424,0.56471,0.124,0.11
'EAST MEMORIAL ELEMENTARY SCHOOL',4,5,5,6,3,3,5,3,6,6,580,0.001724,0.001724,0,0.901724,0.086207,0,0.008621,0.93,0.434221,0.265829,0.115,0.184
'MONACO ELEMENTARY SCHOOL',4,5,5,5,3,4,6,6,6,6,480,0.010417,0,0.014583,0.81875,0.15,0,0.00625,0.922,0.275063,0.467962,0.176,0.148
'ALTURA ELEMENTARY SCHOOL',4,1,1,2,1,1,6,5,8,6,493,0.010142,0.008114,0.11359,0.744422,0.095335,0.004057,0.024341,0.965,0.393575,0.333094,0.114,0.136
'PARIS ELEMENTARY SCHOOL',4,1,1,3,1,1,6,5,6,7,422,0.014218,0.00237,0.075829,0.883886,0.018957,0.004739,0,0.95,0.385658,0.234404,0.096,0.115
'HUNT ELEMENTARY SCHOOL',4,5,4,6,3,2,4,3,5,5,396,0.012626,0.010101,0.179293,0.487374,0.247475,0,0.063131,0.943,0.447523,0.37573,0.351,0.268
'STRATTON MEADOWS ELEMENTARY SCHOOL',4,5,5,6,5,3,3,5,5,2,375,0.016,0.037333,0.112,0.554667,0.258667,0.002667,0.018667,0.927,0.300089,0.624359,0.53,0.491
'WESTGATE CHARTER',4,6.810069,6,6,9,6.785469,3,2,3,6,213,0,0.018779,0.018779,0.089202,0.85446,0,0.018779,0.009,0.218327,0.588498,0.222,0.145
'FRENCH ELEMENTARY SCHOOL',4,6,6,6,6,6,3,5,5,3,637,0.006279,0.018838,0.098901,0.271586,0.511774,0.015699,0.076923,0.407,0.271895,0.571187,0.213,0.203
'SHAWSHEEN ELEMENTARY SCHOOL',4,6,6,6,6,5,3,1,6,3,457,0.002188,0.004376,0.002188,0.514223,0.463895,0.002188,0.010941,0.674,0.216954,0.578208,0.331,0.331
'WIDEFIELD ELEMENTARY SCHOOL',4,6,6,6,6,6,5,6,6,2,370,0.010811,0.016216,0.108108,0.22973,0.572973,0.010811,0.051351,0.514,0.271895,0.571187,0.213,0.203
'GRANADA UNDIVIDED HIGH SCHOOL',4,6,6,5,8,5,5,3,6,4,102,0,0,0,0.745098,0.254902,0,0,0.627,0.097087,0.361963,0.122,0.132
'HANOVER JUNIOR-SENIOR HIGH SCHOOL',4,2,3,1,5,2,6,5,7,6,130,0.023077,0,0.023077,0.207692,0.746154,0,0,0.723,0.456522,0.428962,0.219,0.111
'COLE ARTS AND SCIENCE ACADEMY',4,1,1,2,1,2,6,5,7,5,689,0.020319,0.002903,0.197388,0.692308,0.047896,0.001451,0.037736,0.973,0.527283,0.373996,0.471,0.262
'CALICHE ELEMENTARY SCHOOL',4,7,6,9,6,6,3,5,3,1,164,0.006098,0,0.006098,0.189024,0.768293,0,0.030488,0.453,0.207547,0.440217,0.235,0.098
'TALBOTT ELEMENTARY SCHOOL',4,6,6,6,5,6,5,4,6,3,349,0.022923,0.017192,0.13467,0.234957,0.507163,0.011461,0.071633,0.587,0.271895,0.571187,0.213,0.203
'SPRINGFIELD ELEMENTARY SCHOOL',4,6,6,7,6,5,1,3,3,1,149,0.006711,0,0.013423,0.181208,0.765101,0,0.033557,0.658,0.185792,0.326996,0.207,0.183
'AXL ACADEMY',4,5,5,5,5,5,5,3,5,7,352,0.008523,0.022727,0.332386,0.309659,0.275568,0,0.051136,0.519,0.415725,0.362962,0.246,0.224
'BURLINGTON MIDDLE SCHOOL',4,5,6,3,6,6,3,5,3,3,232,0,0,0.008621,0.353448,0.637931,0,0,0.586,0.248516,0.505919,0.092,0.221
'SURFACE CREEK VISION SCHOOL',4,5,6,5,3,6,2,6,1,2,201,0.004975,0.00995,0.004975,0.049751,0.920398,0,0.00995,0.154,0.318004,0.352182,0.318,0.243
'MONROE ELEMENTARY SCHOOL',4,6,6,6,6,6,4,2,6,5,417,0.016787,0.019185,0.100719,0.688249,0.148681,0,0.026379,0.887,0.40826,0.288116,0.152,0.118
'PRITCHETT MIDDLE SCHOOL',4,6.810069,6,6,8,6.785469,3,3,6,3,16,0,0,0,0.0625,0.8125,0,0.125,0.625,0.09009,0.278351,0.192,0.035
'ROCKY MOUNTAIN ELEMENTARY SCHOOL',4,4,3,6,3,5,5,4,6,3,494,0.006073,0.024291,0.004049,0.574899,0.376518,0,0.01417,0.741,0.265176,0.360748,0.1,0.16
'GENOA-HUGO MIDDLE SCHOOL',4,5,6,3,6,6,2,6,1,5,36,0,0,0.027778,0.111111,0.861111,0,0,0.5,0.383929,0.413559,0.2,0.112
'LAKE INTERNATIONAL SCHOOL',4,6.810069,1,5,3,6.785469,6,1,9,5,167,0.011976,0.011976,0.041916,0.904192,0.023952,0,0.005988,0.97,0.486568,0.239406,0.253,0.177
'TENNYSON KNOLLS ELEMENTARY SCHOOL',4,1,1,4,1,3,6,6,6,4,410,0.004878,0.095122,0.014634,0.697561,0.163415,0,0.02439,0.824,0.319211,0.572183,0.236,0.233
'ACHIEVE ACADEMY',4,2,2,1,3,5,6,6,6,6,454,0.006608,0.008811,0.011013,0.777533,0.182819,0,0.013216,0.833,0.323121,0.400566,0.153,0.111
'LA JUNTA JR/SR HIGH SCHOOL',4,6,5,5,6,6,3,3,4,5,568,0.001761,0.003521,0.001761,0.59331,0.375,0,0.024648,0.669,0.43536,0.323203,0.194,0.185
'AURORA HILLS MIDDLE SCHOOL',3,3,3,3,4,5,6,6,6,5,931,0.005371,0.031149,0.22986,0.557465,0.145005,0.003222,0.027927,0.744,0.415725,0.362962,0.246,0.224
'HERITAGE MIDDLE SCHOOL',3,3,3,3,3,5,6,6,6,6,427,0.016393,0.007026,0.018735,0.723653,0.23185,0,0.002342,0.766,0.342934,0.41851,0.343,0.294
'NORWOOD ELEMENTARY SCHOOL',3,8,9,9,8,7,1,1,3,1,133,0.015038,0,0.007519,0.082707,0.879699,0,0.015038,0.548,0.268371,0.485075,0.304,0.338
'KUNSMILLER CREATIVE ARTS ACADEMY',3,3,3,3,5,4,6,5,6,5,653,0.003063,0.033691,0.036753,0.709035,0.199081,0,0.018377,0.773,0.372684,0.272369,0.099,0.114
'CHATFIELD ELEMENTARY SCHOOL',3,4,5,4,3,5,3,5,2,5,424,0.009434,0.011792,0.011792,0.273585,0.658019,0,0.035377,0.585,0.290763,0.503914,0.206,0.177
'CESAR CHAVEZ ACADEMY DENVER',3,5,3,6,5,3,3,5,3,4,415,0.014458,0.004819,0.014458,0.874699,0.084337,0,0.007229,0.858,0.297563,0.658738,0.522,0.379
'CESAR CHAVEZ ACADEMY DENVER',3,2,3,1,5,1,6,6,3,9,415,0.014458,0.004819,0.014458,0.874699,0.084337,0,0.007229,0.858,0.297563,0.658738,0.522,0.379
'MARTINEZ ELEMENTARY SCHOOL',3,5,3,6,3,3,5,3,6,6,660,0.006061,0.034848,0.04697,0.190909,0.627273,0.00303,0.090909,0.222,0.213906,0.621469,0.388,0.409
'SIERRA GRANDE MIDDLE SCHOOL',3,6.810069,5,3,5,6.785469,3,4,2,6,54,0.018519,0.018519,0,0.648148,0.222222,0.055556,0.037037,0.833,0.497143,0.206731,0,0.398
'FRUITVALE ELEMENTARY SCHOOL',3,5,6,6,5,5,3,6,3,3,474,0.012658,0.00211,0.010549,0.248945,0.71097,0,0.014768,0.545,0.290763,0.503914,0.206,0.177
'BEA UNDERWOOD ELEMENTARY SCHOOL',3,6.810069,5,5,3,6.785469,4,5,5,5,240,0.025,0,0,0.341667,0.591667,0,0.041667,0.542,0.338795,0.544805,0.08,0.202
'ADAMS CITY MIDDLE SCHOOL',3,3,3,2,3,5,6,6,6,6,717,0.006974,0.001395,0.018131,0.775453,0.185495,0,0.012552,0.9,0.275063,0.467962,0.176,0.148
'COLORADO CONNECTIONS ACADEMY',3,6,6,6,6,6,3,3,3,5,1372,0.01895,0.004373,0.065598,0.124636,0.766764,0.003644,0.016035,0.404,0.246199,0.706553,0.593,0.63
'CORRIDOR COMMUNITY ACADEMY',3,6,6,6,6,6,1,1,4,1,111,0.036036,0,0,0.153153,0.792793,0,0.018018,0,0.146675,0.663793,0.315,0.186
'SHAW HEIGHTS MIDDLE SCHOOL',3,3,4,1,3,5,5,6,3,5,619,0.008078,0.06462,0.016155,0.57189,0.31664,0.003231,0.019386,0.798,0.265176,0.360748,0.1,0.16
'SMILEY MIDDLE SCHOOL',3,3,3,2,3,4,6,6,6,6,274,0.00365,0.007299,0.551095,0.313869,0.076642,0,0.047445,0.818,0.450721,0.521253,0.554,0.38
'WALSH HIGH SCHOOL',3,6,6,6,6,6,1,1,5,1,82,0,0,0,0.109756,0.829268,0,0.060976,0.341,0.144531,0.44918,0.179,0.318
'DUPONT ELEMENTARY SCHOOL',3,4,4,5,3,5,5,5,6,2,586,0.013652,0.003413,0.015358,0.805461,0.15529,0,0.006826,0.919,0.275063,0.467962,0.176,0.148
'KAISER ELEMENTARY SCHOOL',3,5,3,6,5,3,3,1,5,5,323,0.006192,0.043344,0.012384,0.650155,0.278638,0.003096,0.006192,0.815,0.334572,0.510309,0.248,0.218
'FEDERAL HEIGHTS ELEMENTARY SCHOOL',3,2,1,5,1,3,6,5,7,6,637,0.00157,0,0.00314,0.827316,0.163265,0,0.00471,0.961,0.381455,0.357797,0.131,0.094
'MC ELWAIN ELEMENTARY SCHOOL',3,1,1,3,1,1,6,6,6,6,472,0.002119,0.002119,0.012712,0.826271,0.150424,0,0.006356,0.947,0.323121,0.400566,0.153,0.111
'NEWLON ELEMENTARY SCHOOL',3,3,1,6,1,1,6,6,6,6,575,0.001739,0.001739,0.001739,0.961739,0.033043,0,0,0.961,0.372684,0.272369,0.099,0.114
'FLETCHER INTERMEDIATE SCIENCE & TECHNOLOGY SCHOOL',3,1,1,1,2,1,6,6,3,9,267,0.011236,0.018727,0.067416,0.865169,0.026217,0,0.011236,0.899,0.385658,0.234404,0.096,0.115
'HASKIN ELEMENTARY SCHOOL',3,3,1,3,1,5,6,5,7,6,287,0.013937,0,0,0.930314,0.04878,0,0.006969,0.912,0.321059,0.278942,0.102,0.129
'PLATTE VALLEY MIDDLE SCHOOL',3,6,6,5,6,6,3,3,3,5,274,0,0,0,0.29927,0.70073,0,0,0.449,0.190014,0.539974,0.341,0.145
'STRATTON MIDDLE SCHOOL',3,6.810069,5,3,6,6.785469,3,3,6,2,42,0,0,0,0.238095,0.761905,0,0,0.619,0.243542,0.456929,0.142,0.104
'PIONEER CHARTER SCHOOL',3,3,1,5,2,3,6,6,6,6,361,0,0.00277,0.055402,0.905817,0.019391,0,0.01662,0.961,0.527283,0.373996,0.471,0.262
'MAPLETON EXPEDITIONARY SCHOOL OF THE ARTS',3,2,3,1,3,5,5,5,6,5,543,0.012891,0.005525,0.033149,0.572744,0.344383,0.001842,0.029466,0.656,0.262157,0.550036,0.344841,0.3
'IGNACIO INTERMEDIATE SCHOOL',3,5,4,5,3,6,4,5,5,3,163,0.159509,0,0.006135,0.423313,0.374233,0,0.03681,0.564,0.296914,0.526352,0.186,0.197
'PARKVIEW ELEMENTARY SCHOOL',3,6.810069,6,6,6,6.785469,3,3,5,1,218,0.018349,0.004587,0.004587,0.600917,0.362385,0,0.009174,0.812,0.334764,0.392371,0.146,0.283
'CARBONDALE MIDDLE SCHOOL',3,3,4,1,3,3,4,6,3,6,318,0.015723,0,0,0.704403,0.273585,0,0.006289,0.613,0.19667,0.607781,0.45,0.44
'FULTON ELEMENTARY SCHOOL',3,1,1,3,1,1,5,6,6,5,541,0.009242,0.055453,0.118299,0.728281,0.064695,0,0.02403,0.916,0.385658,0.234404,0.096,0.115
'SWANSEA ELEMENTARY SCHOOL',3,1,1,3,2,1,6,6,6,5,556,0.005396,0,0.032374,0.919065,0.03777,0,0.005396,0.965,0.385836,0.246542,0.1,0.097
'NORTHEAST ACADEMY CHARTER SCHOOL',3,1,2,1,3,1,6,6,6,6,416,0.002404,0.009615,0.514423,0.40625,0.026442,0,0.040865,0.877,0.306933,0.330056,0.093,0.155
'COLLEGE VIEW ELEMENTARY SCHOOL',3,1,1,3,1,2,6,6,6,6,443,0.020316,0.103837,0.051919,0.765237,0.042889,0.011287,0.004515,0.984,0.372684,0.272369,0.099,0.114
'ELKHART ELEMENTARY SCHOOL',3,1,1,3,1,1,6,5,7,6,704,0.007102,0.056818,0.144886,0.700284,0.066761,0.014205,0.009943,0.946,0.393575,0.333094,0.114,0.136
'FAIRVIEW ELEMENTARY SCHOOL',3,1,2,3,1,1,6,6,6,5,362,0.01105,0.049724,0.008287,0.825967,0.099448,0,0.005525,0.85,0.381455,0.357797,0.131,0.094
'JEWELL ELEMENTARY SCHOOL',3,5,5,6,5,5,3,5,3,4,559,0.008945,0.051878,0.259392,0.454383,0.189624,0.003578,0.0322,0.701,0.415725,0.362962,0.246,0.224
'MONTEREY COMMUNITY SCHOOL',3,3,3,5,2,3,6,5,6,6,385,0.012987,0.01039,0.005195,0.797403,0.161039,0,0.012987,0.808,0.323121,0.400566,0.153,0.111
'WYATT-EDISON CHARTER ELEMENTARY SCHOOL',3,3,3,5,3,3,5,6,6,4,677,0.001477,0,0.231905,0.725258,0.038405,0,0.002954,0.849,0.527283,0.373996,0.471,0.262
'HILLCREST ELEMENTARY SCHOOL',3,5,4,6,4,3,3,3,4,3,491,0.004073,0.034623,0.004073,0.541752,0.405295,0,0.010183,0.676,0.381455,0.357797,0.131,0.094
'PINELLO ELEMENTARY SCHOOL',3,6,6,6,6,6,3,5,4,2,291,0.003436,0.006873,0.09622,0.261168,0.52921,0.010309,0.092784,0.605,0.271895,0.571187,0.213,0.203
'BARRETT ELEMENTARY SCHOOL',3,1,1,1,1,1,6,6,6,5,207,0.004831,0.009662,0.439614,0.512077,0.028986,0,0.004831,0.955,0.527283,0.373996,0.471,0.262
'CHELTENHAM ELEMENTARY SCHOOL',3,1,1,3,2,1,6,5,6,6,497,0.016097,0.004024,0.052314,0.863179,0.04829,0.002012,0.014085,0.986,0.486568,0.239406,0.253,0.177
'CRAWFORD ELEMENTARY SCHOOL',3,1,1,2,1,1,5,4,6,6,669,0.013453,0.073244,0.080717,0.77728,0.03139,0,0.023916,0.894,0.385658,0.234404,0.096,0.115
'FAIRVIEW ELEMENTARY SCHOOL',3,3,3,5,1,2,5,6,5,5,362,0.01105,0.049724,0.008287,0.825967,0.099448,0,0.005525,0.85,0.381455,0.357797,0.131,0.094
'KENTON ELEMENTARY SCHOOL',3,3,3,5,2,1,6,5,7,6,553,0.005425,0.019892,0.090416,0.811935,0.050633,0.003617,0.018083,0.879,0.385658,0.234404,0.096,0.115
'MAXWELL ELEMENTARY SCHOOL',3,1,2,2,1,1,5,3,5,6,524,0.005725,0.009542,0.152672,0.793893,0.024809,0,0.013359,0.93,0.306933,0.330056,0.093,0.155
'CENTENNIAL ELEMENTARY SCHOOL',3,3,3,5,3,1,6,5,6,6,479,0.004175,0.035491,0,0.386221,0.565762,0,0.008351,0.534,0.40826,0.288116,0.152,0.118
'SHERIDAN MIDDLE SCHOOL',3,1,2,1,3,4,5,5,5,6,331,0.018127,0.02719,0.033233,0.752266,0.154079,0,0.015106,0.876,0.150623,0.81402,0.563,0.42
'SIXTH AVENUE ELEMENTARY SCHOOL',3,3,3,2,3,3,5,5,5,6,672,0.002976,0.022321,0.178571,0.720238,0.052083,0.005952,0.017857,0.892,0.393575,0.333094,0.114,0.136
'GLOBAL LEADERSHIP ACADEMY',3,2,1,5,2,1,5,5,6,5,447,0.002237,0,0.026846,0.850112,0.10962,0,0.011186,0.906,0.381455,0.357797,0.131,0.094
'BRUCE RANDOLPH SCHOOL',3,1,1,1,1,1,6,6,6,6,893,0.00224,0.00224,0.06383,0.910414,0.011198,0,0.010078,0.971,0.527283,0.373996,0.471,0.262
'TREVISTA ECE-8 AT HORACE MANN',3,1,1,3,2,1,6,3,6,6,637,0.029827,0,0.050235,0.858713,0.053375,0,0.007849,0.963,0.375954,0.526042,0.497,0.329
'COLUMBIAN ELEMENTARY SCHOOL',3,6,6,6,5,3,3,3,3,4,316,0.015823,0.003165,0.009494,0.927215,0.044304,0,0,0.955,0.375954,0.526042,0.497,0.329
'MANAUGH ELEMENTARY SCHOOL',3,3,3,5,1,3,6,5,6,5,296,0.378378,0,0.006757,0.256757,0.331081,0,0.027027,0.791,0.374063,0.405075,0.22,0.259
'ROMERO ELEMENTARY SCHOOL',3,3,3,5,1,2,4,5,5,4,658,0,0,0.007599,0.878419,0.109422,0,0.004559,0.884,0.434221,0.265829,0.115,0.184
'AMESSE ELEMENTARY SCHOOL',3,1,1,3,1,1,6,6,6,6,593,0.005059,0.003373,0.210793,0.730185,0.030354,0.001686,0.01855,0.943,0.306933,0.330056,0.093,0.155
'ASHLEY ELEMENTARY SCHOOL',3,1,1,2,1,1,6,6,6,4,345,0.002899,0.005797,0.188406,0.750725,0.037681,0,0.014493,0.824,0.290805,0.661001,0.637,0.586
'HEATH MIDDLE SCHOOL',3,5,5,2,6,5,2,5,1,5,797,0.003764,0.005019,0.018821,0.632371,0.326223,0.006274,0.007528,0.678,0.434221,0.265829,0.115,0.184
'NORTH ELEMENTARY SCHOOL',3,3,3,5,3,2,6,6,6,6,383,0.007833,0.005222,0.002611,0.86423,0.114883,0.002611,0.002611,0.829,0.182254,0.61924,0.19,0.174
'SABIN MIDDLE SCHOOL',3,6,6,5,6,6,4,5,3,5,821,0.00609,0.01218,0.0743,0.286236,0.546894,0.001218,0.073082,0.56,0.332215,0.556008,0.28,0.379
'ELBERT ELEMENTARY SCHOOL',3,7,8,7,9,6,1,1,2,1,119,0,0.016807,0,0.058824,0.890756,0,0.033613,0.284,0.156344,0.729595,0.39,0.421
'FRANCIS M. DAY ELEMENTARY SCHOOL',3,1,1,1,1,3,6,5,6,5,363,0.002755,0.046832,0.011019,0.876033,0.057851,0,0.00551,0.878,0.381455,0.357797,0.131,0.094
'FREMONT MIDDLE SCHOOL',3,5,6,3,5,5,3,5,1,6,383,0.005222,0.005222,0,0.133159,0.825065,0,0.031332,0.533,0.194949,0.432787,0.106,0.098
'GODSMAN ELEMENTARY SCHOOL',3,2,1,3,1,1,5,3,5,5,481,0.002079,0.027027,0.004158,0.91684,0.037422,0.004158,0.008316,0.971,0.39783,0.292078,0.265,0.182
'QUEEN PALMER ELEMENTARY SCHOOL',3,5,5,5,4,4,3,2,4,3,214,0.028037,0.009346,0.135514,0.359813,0.38785,0,0.079439,0.874,0.423597,0.375515,0.172,0.243
'WEST GRAND MIDDLE SCHOOL',3,6,6,4,6,6,3,4,3,6,110,0,0,0,0.209091,0.781818,0.009091,0,0.445,0.172767,0.692182,0.226,0.202
'CLAYTON PARTNERSHIP SCHOOL',3,2,1,5,1,3,5,5,6,4,434,0.011521,0.013825,0.016129,0.626728,0.304147,0,0.02765,0.765,0.323121,0.400566,0.153,0.111
'MC CLAVE UNDIVIDED HIGH SCHOOL',3,5,5,6,6,5,1,1,6,2,131,0,0,0,0.343511,0.656489,0,0,0.542,0.276596,0.421488,0.079,0.231
'FREMONT ELEMENTARY SCHOOL',3,6,6,6,6,6,2,3,3,3,416,0.004808,0.019231,0.067308,0.240385,0.579327,0.004808,0.084135,0.534,0.264702,0.667416,0.35,0.329
'FISHERS PEAK ELEMENTARY SCHOOL',3,6,6,6,6,6,2,3,3,2,444,0.011261,0.022523,0.015766,0.65991,0.290541,0,0,0.651,0.317147,0.460728,0.211,0.211
'JOHNSON ELEMENTARY SCHOOL',3,6,5,6,5,6,4,5,6,1,417,0.016787,0.01199,0.014388,0.896882,0.05036,0,0.009592,0.966,0.372684,0.272369,0.099,0.114
'THORNTON MIDDLE SCHOOL',3,1,1,1,1,4,5,4,6,5,674,0,0.010386,0.004451,0.767062,0.212166,0.002967,0.002967,0.877,0.323121,0.400566,0.153,0.111
'MILLIKEN ELEMENTARY SCHOOL',3,6,5,6,6,6,3,4,5,3,568,0,0.014085,0,0.427817,0.554577,0,0.003521,0.562,0.05811,0.610626,0.17,0.103
'NORTH STAR ELEMENTARY SCHOOL',3,3,2,5,2,2,5,6,6,3,469,0.004264,0.004264,0.012793,0.797441,0.176972,0,0.004264,0.91,0.381455,0.357797,0.131,0.094
'VALVERDE ELEMENTARY SCHOOL',3,2,1,3,3,1,6,5,6,6,397,0.005038,0.012594,0.042821,0.911839,0.02267,0,0.005038,0.978,0.39783,0.292078,0.265,0.182
'SUNSET PARK ELEMENTARY SCHOOL',3,7,8,9,8,5,1,1,1,5,496,0,0.002016,0.004032,0.544355,0.443548,0,0.006048,0.56,0.253888,0.532216,0.267,0.27
'CARMEL MIDDLE SCHOOL',3,4,3,3,5,5,3,4,2,6,416,0.021635,0.050481,0.235577,0.485577,0.204327,0,0.002404,0.817,0.40826,0.288116,0.152,0.118
'SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY)',3,3,3,4,3,5,4,3,6,3,429,0.009324,0.011655,0.193473,0.424242,0.300699,0.002331,0.058275,0.713,0.40826,0.288116,0.152,0.118
'WHEELING ELEMENTARY SCHOOL',3,1,2,3,1,1,6,4,6,5,613,0.014682,0.03752,0.174551,0.618271,0.120718,0.001631,0.032626,0.819,0.415725,0.362962,0.246,0.224
'UNDERWOOD ELEMENTARY SCHOOL',3,6,6,6,6,5,1,3,1,6,181,0.005525,0,0,0.558011,0.436464,0,0,0.674,0.260536,0.278409,0.293,0.135
'CRYSTAL RIVER ELEMENTARY SCHOOL',3,6.810069,5,5,4,6.785469,3,5,4,1,450,0.008889,0.004444,0.002222,0.72,0.248889,0,0.015556,0.644,0.19667,0.607781,0.45,0.44
'HAAFF ELEMENTARY SCHOOL',3,7,7,8,7,6,1,1,1,1,322,0,0.024845,0.015528,0.596273,0.341615,0,0.021739,0.576,0.519309,0.308941,0.15,0.218
'WM E BISHOP ELEMENTARY SCHOOL',3,4,3,5,5,3,3,5,5,1,230,0.021739,0.021739,0.034783,0.591304,0.282609,0,0.047826,0.783,0.455422,0.356947,0.208,0.192
'CHEYENNE WELLS ELEMENTARY SCHOOL',2,6,6,6,6,5,3,3,6,2,110,0,0,0,0.209091,0.781818,0,0.009091,0.347,0.180556,0.565217,0.347,0.135
'HIGHLAND ELEMENTARY SCHOOL',2,6,5,6,5,6,3,5,4,2,410,0,0.058537,0.007317,0.153659,0.734146,0,0.046341,0.217,0.132817,0.752447,0.43,0.591
'WESTPARK ELEMENTARY SCHOOL',2,6.810069,5,8,6,6.785469,1,1,2,1,370,0.005405,0,0,0.721622,0.272973,0,0,0.784,0.275778,0.343262,0.172,0.269
'CORONADO HILLS ELEMENTARY SCHOOL',2,3,3,5,2,3,5,3,6,5,538,0.001859,0.003717,0.009294,0.814126,0.159851,0.003717,0.007435,0.894,0.323121,0.400566,0.153,0.111
'EADS ELEMENTARY SCHOOL',2,9,7,9,9,8,1,1,1,2,93,0,0,0,0.107527,0.88172,0.010753,0,0.411,0.363354,0.493939,0.354,0.253
'DENVER GREEN SCHOOL',2,6.810069,6,5,5,6.785469,5,5,6,3,206,0,0.048544,0.165049,0.320388,0.441748,0,0.024272,0.532,0.310302,0.478448,0.508,0.542
'HENRY ELEMENTARY SCHOOL',2,6,5,6,6,6,1,4,1,4,413,0.009685,0.029056,0.070218,0.276029,0.554479,0.007264,0.053269,0.67,0.364933,0.484363,0.149,0.222
'MCKINLEY ELEMENTARY SCHOOL',2,6,6,7,6,6,2,1,3,5,291,0.010309,0,0.013746,0.120275,0.852234,0.003436,0,0.536,0.242254,0.387097,0.18,0.222
'CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL',2,1,1,2,1,1,5,6,5,3,670,0.004478,0.022388,0.00597,0.926866,0.029851,0,0.010448,0.959,0.372684,0.272369,0.099,0.114
